geneId,geneName,numEntries
105378904,LOC105378904,0
105378909,LOC105378909,0
105378910,LOC105378910,0
105378911,LOC105378911,0
105378925,LOC105378925,0
105378930,LOC105378930,0
105378936,LOC105378936,0
105378937,LOC105378937,0
105378948,LOC105378948,0
105378949,LOC105378949,0
105378964,LOC105378964,0
105378976,LOC105378976,0
105378977,LOC105378977,0
105378978,LOC105378978,0
105378980,LOC105378980,0
105378998,LOC105378998,0
105379003,LOC105379003,0
105379005,LOC105379005,0
105379011,LOC105379011,0
105379013,LOC105379013,0
105379028,LOC105379028,0
105379030,LOC105379030,0
105379031,LOC105379031,0
105379034,LOC105379034,0
105379040,LOC105379040,0
105379041,LOC105379041,0
105379042,LOC105379042,0
105379048,LOC105379048,0
105379066,LOC105379066,0
105379074,LOC105379074,0
105379077,LOC105379077,0
105379082,LOC105379082,0
105379087,LOC105379087,0
105379090,LOC105379090,0
105379102,LOC105379102,0
105379104,LOC105379104,0
105379105,LOC105379105,0
105379109,LOC105379109,0
105379110,LOC105379110,0
105379117,LOC105379117,0
105379123,LOC105379123,0
105379143,LOC105379143,0
105379149,LOC105379149,0
105379152,LOC105379152,0
105379158,LOC105379158,0
105379163,LOC105379163,0
105379164,LOC105379164,0
105379168,LOC105379168,0
105379172,LOC105379172,0
105379173,LOC105379173,0
105379174,LOC105379174,0
105379176,LOC105379176,0
105379182,LOC105379182,0
105379185,LOC105379185,0
105379188,LOC105379188,0
105379193,LOC105379193,0
105379194,LOC105379194,0
105379199,LOC105379199,0
105379227,LOC105379227,0
105379230,LOC105379230,0
105379231,LOC105379231,0
105379241,LOC105379241,0
105379242,LOC105379242,0
105379243,LOC105379243,0
105379297,LOC105379297,0
105379309,LOC105379309,0
105379311,LOC105379311,0
105379315,LOC105379315,0
105379318,LOC105379318,0
105379321,LOC105379321,0
105379322,LOC105379322,0
105379336,LOC105379336,0
105379357,LOC105379357,0
105379360,LOC105379360,0
105379364,LOC105379364,0
105379365,LOC105379365,0
105379366,LOC105379366,0
105379375,LOC105379375,0
105379376,LOC105379376,0
105379382,LOC105379382,0
105379385,LOC105379385,0
105379392,LOC105379392,0
105379395,LOC105379395,0
105379396,LOC105379396,0
105379404,LOC105379404,0
105379412,LOC105379412,0
105379461,LOC105379461,0
105379528,LOC105379528,0
105379641,LOC105379641,0
105379749,LOC105379749,0
105379827,LOC105379827,0
105379841,LOC105379841,0
105379857,LOC105379857,0
105447645,LOC105447645,0
105943586,LOC105943586,0
105943587,LOC105943587,0
105980073,LOC105980073,0
106007493,LOC106007493,0
106128905,LOC106128905,0
106660606,LOC106660606,0
107001062,LOC107001062,0
107228383,LOC107228383,0
107648866,LOC107648866,0
107832851,LOC107832851,0
107983950,LOC107983950,0
107983952,LOC107983952,0
107983961,LOC107983961,0
107983969,LOC107983969,0
107983974,LOC107983974,0
107983976,LOC107983976,0
107983981,LOC107983981,0
107983982,LOC107983982,0
107983991,LOC107983991,0
107984000,LOC107984000,0
107984001,LOC107984001,0
107984004,LOC107984004,0
107984012,LOC107984012,0
107984015,LOC107984015,0
107984023,LOC107984023,0
107984024,LOC107984024,0
107984029,LOC107984029,0
107984031,LOC107984031,0
107984032,LOC107984032,0
107984036,LOC107984036,0
107984040,LOC107984040,0
107984041,LOC107984041,0
107984043,LOC107984043,0
107984063,LOC107984063,0
107984079,LOC107984079,0
107984089,LOC107984089,0
107984104,LOC107984104,0
107984111,LOC107984111,0
107984113,LOC107984113,0
107984116,LOC107984116,0
107984118,LOC107984118,0
107984124,LOC107984124,0
107984127,LOC107984127,0
107984129,LOC107984129,0
107984132,LOC107984132,0
107984137,LOC107984137,0
107984183,LOC107984183,0
107984190,LOC107984190,0
107984193,LOC107984193,0
107984197,LOC107984197,0
107984198,LOC107984198,0
107984200,LOC107984200,0
107984201,LOC107984201,0
107984204,LOC107984204,0
107984213,LOC107984213,0
107984214,LOC107984214,0
107984219,LOC107984219,0
107984223,LOC107984223,0
107984226,LOC107984226,0
107984235,LOC107984235,0
107984238,LOC107984238,0
107984240,LOC107984240,0
107984244,LOC107984244,0
107984245,LOC107984245,0
107984253,LOC107984253,0
107984256,LOC107984256,0
107984264,LOC107984264,0
107984265,LOC107984265,0
107984266,LOC107984266,0
107984268,LOC107984268,0
107984269,LOC107984269,0
107984270,LOC107984270,0
107984271,LOC107984271,0
107984274,LOC107984274,0
107984282,LOC107984282,0
107984284,LOC107984284,0
107984285,LOC107984285,0
107984292,LOC107984292,0
107984298,LOC107984298,0
107984299,LOC107984299,0
107984308,LOC107984308,0
107984311,LOC107984311,0
107984316,LOC107984316,0
107984320,LOC107984320,0
107984326,LOC107984326,0
107984330,LOC107984330,0
107984334,LOC107984334,0
107984336,LOC107984336,0
107984338,LOC107984338,0
107984343,LOC107984343,0
107984355,LOC107984355,0
107984360,LOC107984360,0
107984361,LOC107984361,0
107984363,LOC107984363,0
107984368,LOC107984368,0
107984371,LOC107984371,0
107984373,LOC107984373,0
107984381,LOC107984381,0
107984384,LOC107984384,0
107984388,LOC107984388,0
107984390,LOC107984390,0
107984393,LOC107984393,0
107984394,LOC107984394,0
107984397,LOC107984397,0
107984399,LOC107984399,0
107984406,LOC107984406,0
107984408,LOC107984408,0
107984409,LOC107984409,0
107984410,LOC107984410,0
107984413,LOC107984413,0
107984416,LOC107984416,0
107984419,LOC107984419,0
107984421,LOC107984421,0
107984425,LOC107984425,0
107984428,LOC107984428,0
107984432,LOC107984432,0
107984437,LOC107984437,0
107984440,LOC107984440,0
107984442,LOC107984442,0
107984444,LOC107984444,0
107984452,LOC107984452,0
107984455,LOC107984455,0
107984456,LOC107984456,0
107984461,LOC107984461,0
107984462,LOC107984462,0
107984478,LOC107984478,0
107984482,LOC107984482,0
107984485,LOC107984485,0
107984500,LOC107984500,0
107984506,LOC107984506,0
107984507,LOC107984507,0
107984521,LOC107984521,0
107984525,LOC107984525,0
107984526,LOC107984526,0
107984527,LOC107984527,0
107984536,LOC107984536,0
107984543,LOC107984543,0
107984558,LOC107984558,0
107984559,LOC107984559,0
107984567,LOC107984567,0
107984569,LOC107984569,0
107984575,LOC107984575,0
107984576,LOC107984576,0
107984578,LOC107984578,0
107984581,LOC107984581,0
107984582,LOC107984582,0
107984583,LOC107984583,0
107984585,LOC107984585,0
107984589,LOC107984589,0
107984591,LOC107984591,0
107984602,LOC107984602,0
107984606,LOC107984606,0
107984607,LOC107984607,0
107984615,LOC107984615,0
107984618,LOC107984618,0
107984619,LOC107984619,0
107984621,LOC107984621,0
107984622,LOC107984622,0
107984625,LOC107984625,0
107984630,LOC107984630,0
107984638,LOC107984638,0
107984639,LOC107984639,0
107984647,LOC107984647,0
107984652,LOC107984652,0
107984660,LOC107984660,0
107984661,LOC107984661,0
107984663,LOC107984663,0
107984664,LOC107984664,0
107984667,LOC107984667,0
107984669,LOC107984669,0
107984670,LOC107984670,0
107984671,LOC107984671,0
107984676,LOC107984676,0
107984679,LOC107984679,0
107984685,LOC107984685,0
107984686,LOC107984686,0
107984690,LOC107984690,0
107984695,LOC107984695,0
107984696,LOC107984696,0
107984708,LOC107984708,0
107984709,LOC107984709,0
107984714,LOC107984714,0
107984716,LOC107984716,0
107984718,LOC107984718,0
107984725,LOC107984725,0
107984728,LOC107984728,0
107984736,LOC107984736,0
107984737,LOC107984737,0
107984739,LOC107984739,0
107984741,LOC107984741,0
107984749,LOC107984749,0
107984750,LOC107984750,0
107984754,LOC107984754,0
107984755,LOC107984755,0
107984756,LOC107984756,0
107984758,LOC107984758,0
107984760,LOC107984760,0
107984763,LOC107984763,0
107984774,LOC107984774,0
107984782,LOC107984782,0
107984787,LOC107984787,0
107984788,LOC107984788,0
107984791,LOC107984791,0
107984792,LOC107984792,0
107984801,LOC107984801,0
107984805,LOC107984805,0
107984814,LOC107984814,0
107984830,LOC107984830,0
107984834,LOC107984834,0
107984835,LOC107984835,0
107984836,LOC107984836,0
107984842,LOC107984842,0
107984852,LOC107984852,0
107984858,LOC107984858,0
107984859,LOC107984859,0
107984862,LOC107984862,0
107984869,LOC107984869,0
107984887,LOC107984887,0
107984888,LOC107984888,0
107984890,LOC107984890,0
107984893,LOC107984893,0
107984901,LOC107984901,0
107984912,LOC107984912,0
107984932,LOC107984932,0
107984940,LOC107984940,0
107984941,LOC107984941,0
107984948,LOC107984948,0
107984960,LOC107984960,0
107984964,LOC107984964,0
107984965,LOC107984965,0
107984974,LOC107984974,0
107984979,LOC107984979,0
107984984,LOC107984984,0
107984988,LOC107984988,0
107984989,LOC107984989,0
107984999,LOC107984999,0
107985002,LOC107985002,0
107985009,LOC107985009,0
107985017,LOC107985017,0
107985021,LOC107985021,0
107985023,LOC107985023,0
107985027,LOC107985027,0
107985028,LOC107985028,0
107985031,LOC107985031,0
107985032,LOC107985032,0
107985033,LOC107985033,0
107985034,LOC107985034,0
107985037,LOC107985037,0
107985038,LOC107985038,0
107985046,LOC107985046,0
107985047,LOC107985047,0
107985048,LOC107985048,0
107985068,LOC107985068,0
107985072,LOC107985072,0
107985075,LOC107985075,0
107985080,LOC107985080,0
107985096,LOC107985096,0
107985118,LOC107985118,0
107985126,LOC107985126,0
107985152,LOC107985152,0
107985153,LOC107985153,0
107985154,LOC107985154,0
107985157,LOC107985157,0
107985158,LOC107985158,0
107985159,LOC107985159,0
107985162,LOC107985162,0
107985163,LOC107985163,0
107985164,LOC107985164,0
107985165,LOC107985165,0
107985172,LOC107985172,0
107985173,LOC107985173,0
107985174,LOC107985174,0
107985176,LOC107985176,0
107985179,LOC107985179,0
107985182,LOC107985182,0
107985203,LOC107985203,0
107985206,LOC107985206,0
107985208,LOC107985208,0
107985213,LOC107985213,0
107985216,LOC107985216,0
107985219,LOC107985219,0
107985231,LOC107985231,0
107985232,LOC107985232,0
107985236,LOC107985236,0
107985239,LOC107985239,0
107985244,LOC107985244,0
107985250,LOC107985250,0
107985251,LOC107985251,0
107985253,LOC107985253,0
107985255,LOC107985255,0
107985256,LOC107985256,0
107985258,LOC107985258,0
107985272,LOC107985272,0
107985279,LOC107985279,0
107985281,LOC107985281,0
107985289,LOC107985289,0
107985290,LOC107985290,0
107985291,LOC107985291,0
107985293,LOC107985293,0
107985297,LOC107985297,0
107985299,LOC107985299,0
107985302,LOC107985302,0
107985305,LOC107985305,0
107985306,LOC107985306,0
107985308,LOC107985308,0
107985311,LOC107985311,0
107985315,LOC107985315,0
107985317,LOC107985317,0
107985325,LOC107985325,0
107985345,LOC107985345,0
107985346,LOC107985346,0
107985347,LOC107985347,0
107985354,LOC107985354,0
107985355,LOC107985355,0
107985364,LOC107985364,0
107985367,LOC107985367,0
107985368,LOC107985368,0
107985376,LOC107985376,0
107985377,LOC107985377,0
107985381,LOC107985381,0
107985382,LOC107985382,0
107985383,LOC107985383,0
107985386,LOC107985386,0
107985388,LOC107985388,0
107985393,LOC107985393,0
107985394,LOC107985394,0
107985401,LOC107985401,0
107985405,LOC107985405,0
107985412,LOC107985412,0
107985416,LOC107985416,0
107985420,LOC107985420,0
107985429,LOC107985429,0
107985430,LOC107985430,0
107985440,LOC107985440,0
107985478,LOC107985478,0
107985481,LOC107985481,0
107985492,LOC107985492,0
107985502,LOC107985502,0
107985505,LOC107985505,0
107985507,LOC107985507,0
107985508,LOC107985508,0
107985511,LOC107985511,0
107985515,LOC107985515,0
107985517,LOC107985517,0
107985532,LOC107985532,0
107985535,LOC107985535,0
107985536,LOC107985536,0
107985538,LOC107985538,0
107985541,LOC107985541,0
107985544,LOC107985544,0
107985545,LOC107985545,0
107985551,LOC107985551,0
107985554,LOC107985554,0
107985558,LOC107985558,0
107985568,LOC107985568,0
107985577,LOC107985577,0
107985588,LOC107985588,0
107985594,LOC107985594,0
107985635,LOC107985635,0
107985669,LOC107985669,0
107985670,LOC107985670,0
107985678,LOC107985678,0
107985688,LOC107985688,0
107985690,LOC107985690,0
107985698,LOC107985698,0
107985705,LOC107985705,0
107985733,LOC107985733,0
107985743,LOC107985743,0
107985745,LOC107985745,0
107985767,LOC107985767,0
107985770,LOC107985770,0
107985779,LOC107985779,0
107985783,LOC107985783,0
107985809,LOC107985809,0
107985814,LOC107985814,0
107985833,LOC107985833,0
107985835,LOC107985835,0
107985840,LOC107985840,0
107985842,LOC107985842,0
107985847,LOC107985847,0
107985868,LOC107985868,0
107985869,LOC107985869,0
107985872,LOC107985872,0
107985874,LOC107985874,0
107985876,LOC107985876,0
107985882,LOC107985882,0
107985885,LOC107985885,0
107985889,LOC107985889,0
107985892,LOC107985892,0
107985897,LOC107985897,0
107985900,LOC107985900,0
107985902,LOC107985902,0
107985926,LOC107985926,0
107985933,LOC107985933,0
107985934,LOC107985934,0
107985940,LOC107985940,0
107985942,LOC107985942,0
107985947,LOC107985947,0
107985948,LOC107985948,0
107985955,LOC107985955,0
107985959,LOC107985959,0
107985960,LOC107985960,0
107985961,LOC107985961,0
107985965,LOC107985965,0
107985967,LOC107985967,0
107985969,LOC107985969,0
107985978,LOC107985978,0
107985979,LOC107985979,0
107985980,LOC107985980,0
107985981,LOC107985981,0
107985988,LOC107985988,0
107985990,LOC107985990,0
107985991,LOC107985991,0
107985992,LOC107985992,0
107986001,LOC107986001,0
107986003,LOC107986003,0
107986007,LOC107986007,0
107986011,LOC107986011,0
107986018,LOC107986018,0
107986022,LOC107986022,0
107986023,LOC107986023,0
107986040,LOC107986040,0
107986043,LOC107986043,0
107986047,LOC107986047,0
107986051,LOC107986051,0
107986057,LOC107986057,0
107986061,LOC107986061,0
107986063,LOC107986063,0
107986066,LOC107986066,0
107986073,LOC107986073,0
107986077,LOC107986077,0
107986079,LOC107986079,0
107986082,LOC107986082,0
107986083,LOC107986083,0
107986087,LOC107986087,0
107986092,LOC107986092,0
107986098,LOC107986098,0
107986108,LOC107986108,0
107986109,LOC107986109,0
107986114,LOC107986114,0
107986115,LOC107986115,0
107986119,LOC107986119,0
107986129,LOC107986129,0
107986141,LOC107986141,0
107986142,LOC107986142,0
107986148,LOC107986148,0
107986150,LOC107986150,0
107986152,LOC107986152,0
107986161,LOC107986161,0
107986163,LOC107986163,0
107986166,LOC107986166,0
107986169,LOC107986169,0
107986170,LOC107986170,0
107986171,LOC107986171,0
107986178,LOC107986178,0
107986180,LOC107986180,0
107986181,LOC107986181,0
107986182,LOC107986182,0
107986190,LOC107986190,0
107986194,LOC107986194,0
107986195,LOC107986195,0
107986197,LOC107986197,0
107986198,LOC107986198,0
107986203,LOC107986203,0
107986205,LOC107986205,0
107986206,LOC107986206,0
107986211,LOC107986211,0
107986219,LOC107986219,0
107986223,LOC107986223,0
107986229,LOC107986229,0
107986245,LOC107986245,0
107986254,LOC107986254,0
107986257,LOC107986257,0
107986260,LOC107986260,0
107986262,LOC107986262,0
107986268,LOC107986268,0
107986272,LOC107986272,0
107986273,LOC107986273,0
107986284,LOC107986284,0
107986286,LOC107986286,0
107986289,LOC107986289,0
107986291,LOC107986291,0
107986294,LOC107986294,0
107986298,LOC107986298,0
107986306,LOC107986306,0
107986307,LOC107986307,0
107986309,LOC107986309,0
107986317,LOC107986317,0
107986321,LOC107986321,0
107986324,LOC107986324,0
107986326,LOC107986326,0
107986348,LOC107986348,0
107986360,LOC107986360,0
107986362,LOC107986362,0
107986363,LOC107986363,0
107986368,LOC107986368,0
107986379,LOC107986379,0
107986384,LOC107986384,0
107986387,LOC107986387,0
107986391,LOC107986391,0
107986400,LOC107986400,0
107986410,LOC107986410,0
107986411,LOC107986411,0
107986414,LOC107986414,0
107986418,LOC107986418,0
107986419,LOC107986419,0
107986424,LOC107986424,0
107986431,LOC107986431,0
107986432,LOC107986432,0
107986433,LOC107986433,0
107986438,LOC107986438,0
107986440,LOC107986440,0
107986441,LOC107986441,0
107986449,LOC107986449,0
107986451,LOC107986451,0
107986452,LOC107986452,0
107986455,LOC107986455,0
107986458,LOC107986458,0
107986462,LOC107986462,0
107986469,LOC107986469,0
107986475,LOC107986475,0
107986476,LOC107986476,0
107986482,LOC107986482,0
107986487,LOC107986487,0
107986489,LOC107986489,0
107986513,LOC107986513,0
107986517,LOC107986517,0
107986521,LOC107986521,0
107986522,LOC107986522,0
107986524,LOC107986524,0
107986528,LOC107986528,0
107986529,LOC107986529,0
107986537,LOC107986537,0
107986540,LOC107986540,0
107986544,LOC107986544,0
107986550,LOC107986550,0
107986556,LOC107986556,0
107986566,LOC107986566,0
107986570,LOC107986570,0
107986577,LOC107986577,0
107986582,LOC107986582,0
107986583,LOC107986583,0
107986584,LOC107986584,0
107986586,LOC107986586,0
107986588,LOC107986588,0
107986589,LOC107986589,0
107986594,LOC107986594,0
107986595,LOC107986595,0
107986598,LOC107986598,0
107986599,LOC107986599,0
107986600,LOC107986600,0
107986603,LOC107986603,0
107986604,LOC107986604,0
107986606,LOC107986606,0
107986608,LOC107986608,0
107986611,LOC107986611,0
107986617,LOC107986617,0
107986620,LOC107986620,0
107986622,LOC107986622,0
107986623,LOC107986623,0
107986626,LOC107986626,0
107986633,LOC107986633,0
